# brand<TAB>ingredient(s) — FULL RxNorm (public domain), dumped from the ingested
# rxnorm_atoms/rxnorm_rel (rxnorm-20260706). ';'-sep combos; loader takes first.
# First ingredient prefers the name PrimeKG uses (via --primekg-names).
# Regenerate: scripts/rxnorm_ingest.py then build_rxnorm_table.py --from-db
promethegan	promethazine
prometrium	progesterone
prominol	butalbital;acetaminophen;paracetamol
promit	dextran
promolaxin	docusate
pronestyl	procainamide
pronto	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
pronto plus	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
pronto plus lice egg remover	benzalkonium
propa p.h.	salicylic acid
propa p.h. acne mask	salicylic acid
propa p.h. skin cleanser normal/sensitive	salicylic acid
propagest	phenylpropanolamine
propan	phenylpropanolamine
propatuss expectorant	guaifenesin;hydrocodone
propecia	finasteride
propel	mometasone
propine	dipivefrin;dipivefrine
propoflo	propofol
propovan	propofol
propoven	propofol
propoxyphene compound 65	caffeine;dextropropoxyphene;acetylsalicylic acid;aspirin;propoxyphene
proprinal	ibuprofen
propulsid	cisapride
proquad	rubella virus vaccine;varicella zoster vaccine (live/attenuated);varicella, live attenuated;zoster vaccine live (oka/merck);measles virus vaccine live attenuated;mumps virus vaccine live, jeryl lynn strain;rubella virus strain wistar ra 27/3 live antigen;mumps virus strain b level jeryl lynn live antigen;rubella virus vaccine live (wistar ra 27-3 strain);varicella-zoster virus strain oka/merck live antigen;varicella-zoster virus vaccine live (oka-merck) strain;measles virus strain enders' attenuated edmonston live antigen;measles virus vaccine live, enders' attenuated edmonston strain
proquin	ciprofloxacin
proscar	finasteride
prosed ds	hyoscyamine;methenamine;methylene blue;phenyl salicylate;salol;benzoate;l-hyoscyamine;methylthioninium chloride
prosed/ds	hyoscyamine;methenamine;methylene blue;phenyl salicylate;salol;benzoate;l-hyoscyamine;methylthioninium chloride
prosol	serine;valine;alanine;glycine;leucine;proline;arginine;l-lysine;tyrosine;histidine;threonine;isoleucine;methionine;tryptophan;phenylalanine;lysine;l-valine;aspartate;glutamate;l-leucine;l-proline;l-arginine;l-tyrosine;l-threonine;l-isoleucine;l-methionine;l-tryptophan;l-phenylalanine;glycine urologic solution
prosom	estazolam
prostamate	dinoprost
prostep	nicotine
prostigmin	neostigmine
prostigmin bromide	neostigmine
prostin e2	dinoprostone
prostin vr	alprostadil
prostin vr pediatric	alprostadil
protectol	undecylenate
protilase	lipase;amylase;diastase;protease;lipase (porcine);protease (fungi);amylase (porcine);protease (porcine);pancrelipase lipase;pancrelipase amylase;pancrelipase protease
protilase mt-16	lipase;amylase;diastase;protease;lipase (porcine);protease (fungi);amylase (porcine);protease (porcine);pancrelipase lipase;pancrelipase amylase;pancrelipase protease
protonix	pantoprazole
protopam	pralidoxime
protopic	tacrolimus
protostat	metronidazole
protropin	somatrem
protuss	hydrocodone;guaiacolsulfonate
protuss-d	hydrocodone;pseudoephedrine;guaiacolsulfonate
provayblue	methylene blue;methylthioninium chloride
provenge	sipuleucel-t
proventil	salbutamol;albuterol
provera	medroxyprogesterone
provigil	modafinil
provisc	hyaluronate
provita combat	benzoate
proxacol	hydrogen peroxide
proxigel	urea;carbamide
prozac	fluoxetine
prozinc	insulin protamine zinc;insulin, protamine zinc, human;insulin human recombinant, protamine zinc;insulin protamine zinc human semi-synthetic
prudoxin	doxepin
prulet	phenolphthalein;phenpolphthalein;phenolphthalein,white
pseudatex hc	guaifenesin;hydrocodone;pseudoephedrine
pseudo-gest	pseudoephedrine
pseudofed	pseudoephedrine
pseudoval	pseudoephedrine
psorcon	diflorasone
psoriasin	coal tar;coal tar,crude
psoriasin wash	salicylic acid
psoriatec	anthralin;dithranol
psorigel	coal tar;coal tar,crude
pulmari-gp	guaifenesin;pentoxyverine;carbetapentane
pulmicort	budesonide
pulmosal	sodium chloride
pulmozyme	dornase alfa;dornase alfa,rdna;dornase alfa (desoxyribonuclease)
pur-oxy	hydrogen peroxide;lactate
pur-wash	water
puralube	mineral oil;petrolatum;liquid paraffin;paraffin,liquid;petrolatum,white;white petrolatum;petrolatum, yellow
puregon	follitropin beta;follitropin beta,recombinant
purelax	peg-75;peg-3350;polyethylene glycol 75;polyethylene glycol 3350
purge	castor oil
purinethol	mercaptopurine
purixan	mercaptopurine
purklenz	chloroxylenol;parachlorometaxylenol;parachlorometoxylenol
puroxcin	lidocaine;menthol
pylera	tetracycline;metronidazole;bismuth subcitrate;colloidal bismuth subcitrate
pyquvi	deflazacort
pyramax	pyrantel
pyridium	phenazopyridine
pyridium plus	hyoscyamine;butabarbital;phenazopyridine;l-hyoscyamine
pyril d	mepyramine;phenylephrine;pyrilamine
pyril tann-12	mepyramine;phenylephrine;pyrilamine
pyrinyl ii	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
pyrinyl liquid shampoo	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
pyrlex	mepyramine;pyrilamine
pyrlex cb	mepyramine;pentoxyverine;pyrilamine;carbetapentane
pyrlex pd	mepyramine;phenylephrine;pyrilamine
pyrukynd	mitapivat
pyzchiva	ustekinumab
q-acin	caffeine;acetylsalicylic acid;aspirin
q-b	guaifenesin;theophylline;aminophylline (as theophylline)
q-fed	pseudoephedrine
q-gel	vitamin e;ubidecarenone;ubiquinone;coenzyme q10;coenzyme q-10;tocopherol (vit e);vitamin e (tocopherol);co-enzyme q-10 (ubiquinone)
q-gel with lipoic acid	vitamin e;ubidecarenone;thioctate;ubiquinone;coenzyme q10;coenzyme q-10;tocopherol (vit e);vitamin e (tocopherol);co-enzyme q-10 (ubiquinone)
q-gesic	acetaminophen;phenyltoloxamine;paracetamol
q-lax	phenolphthalein;phenpolphthalein;phenolphthalein,white
q-naftate	tolnaftate
q-nol	acetaminophen;paracetamol
q-profen	ibuprofen
q-sorb co q-10	ubidecarenone;ubiquinone;coenzyme q10;coenzyme q-10;co-enzyme q-10 (ubiquinone)
q-tuss with hydrocodone	mepyramine;hydrocodone;pheniramine;phenylephrine;phenylpropanolamine;pyrilamine
q-up	vitamin e;ubidecarenone;ubiquinone;coenzyme q10;coenzyme q-10;tocopherol (vit e);vitamin e (tocopherol);co-enzyme q-10 (ubiquinone)
q-v tussin	hydrocodone;pseudoephedrine;chlorpheniramine;chlorphenamine
qalsody	tofersen
qamzova	meloxicam
qbrelis	lisinopril
qbrexza	glycopyrronium
qdall ar	chlorpheniramine;chlorphenamine
qdolo	tramadol
qelbree	viloxazine
qfitlia	fitusiran
qinlock	ripretinib
qivigy	immunoglobulin g;immune globulin,gamma (igg) human
qlearquil nasal decongestant	oxymetazoline
qlearquil nighttime allergy relief	diphenhydramine
qlosi	pilocarpine
qm-260	quinine
qmiiz	meloxicam
qnasl	beclometasone;beclomethasone
qsymia	topiramate;phentermine
qtern	saxagliptin;dapagliflozin
quadra-hist d	mepyramine;pheniramine;pseudoephedrine;phenyltoloxamine;pyrilamine
quadra-hist d pediatric	mepyramine;pheniramine;phenyltoloxamine;phenylpropanolamine;pyrilamine
quadra-hist-d	mepyramine;pheniramine;phenyltoloxamine;phenylpropanolamine;pyrilamine
quadracel	clostridium tetani toxoid antigen (formaldehyde inactivated);corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated);tetanus;tetanus toxoid;diphtheria toxoid;clostridium tetani;diphtheria protein;pertussis, acellular;tetanus toxoid adsorbed;tetanus toxoid, adsorbed;diphtheria toxoid protein;pertussis vaccine,adsorbed;corynebacterium diphtheriae;pertussis vaccine,acellular;tetanus toxoid vaccine, inactivated;diphtheria toxoid vaccine, inactivated;pertussis vaccine, acellular (adsorbed);acellular pertussis vaccine, inactivated;poliovirus vaccine inactivated, type 2 (mef-1);poliovirus vaccine inactivated, type 1 (mahoney);poliovirus vaccine inactivated, type 3 (saukett);poliovirus type 1 antigen (formaldehyde inactivated);poliovirus type 2 antigen (formaldehyde inactivated);poliovirus type 3 antigen (formaldehyde inactivated)
quadramet	samarium
quadrinal	ephedrine;theophylline;phenobarbital;potassium iodide;kalium jodatum;iodine (as potassium iodide);aminophylline (as theophylline)
qual-tussin dc	guaifenesin;hydrocodone;phenylephrine
qualaquin	quinine
quarter mate	iodine;jodum
quartermaster	benzylpenicillin;dihydrostreptomycin;penicillin g
quartermate concentrate	iodine;jodum
quarzan	clidinium
qudexy	topiramate
quelicin	succinylcholine;suxamethonium
quellaxcin	enrofloxacin
quellin	carprofen
quest plus	moxidectin;praziquantel
questran	cholestyramine;colestyramine;cholestyramine resin
quibron	guaifenesin;theophylline;aminophylline (as theophylline)
quibron-t	theophylline;aminophylline (as theophylline)
quillichew	methylphenidate
quillivant	methylphenidate
quillivant xr	methylphenidate
quin-g	quinidine
quin-release	quinidine
quinamm	quinine
quinaretic	quinapril;hydrochlorothiazide
quindal hd	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
quineprox	hydroxychloroquine
quinja	diiodohydroxyquinoline;iodoquinol;aloe polysaccharide
quinora	quinidine
quinzyme	ubidecarenone;ubiquinone;coenzyme q10;coenzyme q-10;co-enzyme q-10 (ubiquinone)
quiofic	folic acid
quixin	levofloxacin
qulipta	atogepant
qutenza	capsaicin
quviviq	daridorexant
quzyttir	cetirizine
qvar	beclometasone;beclomethasone
r a acne	resorcinol
r and c	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
r-tannic-s a/d	mepyramine;phenylephrine;pyrilamine
rabavert	rabies virus inactivated antigen, a;rabies virus vaccine flury-lep strain;rabies virus strain flury lep antigen (propiolactone inactivated)
radiaguard	lidocaine
radicava	edaravone
radiogardase	prussian blue;prussian blue insoluble;prussian blue, insoluble;prussian blue (insoluble)
ragwitek	weed pollen-short ragweed;short ragweed pollen extract;ambrosia artemisiifolia pollen;allergenic extract, short ragweed
raldesy	trazodone
ralgro	zeranol
ramses personal	nonoxynol-9;nonoxynol 9
ranexa	ranolazine
raniclor	cefaclor
rapaflo	silodosin
rapamune	sirolimus
raphon	racepinephrine;epinephrine,racemic
rapiblyk	landiolol
rapiflux	fluoxetine
rapivab	peramivir
raplixa	thrombin;fibrinogen
raplon	rapacuronium
raptiva	efalizumab
rash relief antibacterial	bacitracin;zinc oxide;dimethicone;dimeticone;zinc (as oxide);zinc (as zinc oxide)
rash relief antifungal	miconazole;zinc oxide;dimethicone;dimeticone;zinc (as oxide);zinc (as zinc oxide)
rash relief clear	dimethicone;dimeticone;petrolatum;petrolatum,white;white petrolatum;petrolatum, yellow
rash relief with zinc oxide	zinc oxide;dimethicone;dimeticone;zinc (as oxide);zinc (as zinc oxide)
rasuvo	methotrexate
rauwolfemms	rauwolfia;rauwolfia preparation
rauzide	bendroflumethiazide;rauwolfia;rauwolfia preparation
ravicti	glycerol phenylbutyrate
raxar	grepafloxacin
rayaldee	calcifediol
rayasal	salicylic acid
rayos	prednisone
razadyne	galantamine
re-azo	phenazopyridine
re-covr	tripelennamine
rea lo 39	urea;carbamide
rea-lo	urea;carbamide
react	levonorgestrel
readybath	benzalkonium
rebalance	sulfadiazine;pyrimethamine
rebetol	ribavirin
rebif	interferon beta-1a
rebinyn	factor ix;coagulation factor ix
reblozyl	luspatercept
rebyota	fecal microbiota;fecal microbiota, live
recarbrio	imipenem;cilastatin;relebactam
reclast	zoledronic acid
recombinate	factor viii;antihemophilic factor;coagulation factor viii;antihaemophilic globulin;antihemophilic factor viii
recombivax	hepatitis b;hepatitis b virus vaccine;hepatitis b surface antigen;hepatitis b surface antigen vaccine;hepatitis b virus subtype adw hbsag surface protein antigen
reconcile	fluoxetine
recorlev	ketoconazole
recort plus	hydrocortisone
recothrom	thrombin
rectacaine	cinchocaine;dibucaine
rectacort-hc	hydrocortisone
recticare	lidocaine
recticare advance cream	lidocaine;mineral oil;phenylephrine;petrolatum;liquid paraffin;paraffin,liquid;petrolatum,white;white petrolatum;petrolatum, yellow
recticare wipes	glycerin;lidocaine;glycerol
rectiv	nitroglycerin;glyceryl trinitrate;diluted nitroglycerin
red cross canker sore	benzocaine
red hot	capsaicin
redemplo	plozasiran
rederm	hydrocortisone
rederox	deracoxib
reditrex	methotrexate
redutemp	acetaminophen;paracetamol
redux	dexfenfluramine
refenesen	guaifenesin
refissa	tretinoin
refludan	lepirudin;lepirudin (rdna);lepirudin,recombinant
regen-cov	imdevimab;casirivimab
regenecare	lidocaine
regener-eyes	glycerin;glycerol
regimex	benzphetamine
regiocit	sodium citrate;sodium chloride
reglan	metoclopramide
regonol	pyridostigmine
regoxidine	minoxidil
regranex	becaplermin
regroton	reserpine;chlorthalidone;chlortalidone
regu-mate	altrenogest
reguloid	psyllium
reguzol	methimazole;thiamazole
relacon-hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
relador	lidocaine;prilocaine
relafen	nabumetone
relagard	acetic acid;oxyquinoline;hydroxyquinoline;acetic acid,glacial;glacial acetic acid;acetic acid, glacial
relagesic	acetaminophen;phenyltoloxamine;paracetamol
relasin-hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
relasin-hcx	guaifenesin;hydrocodone
relaxazone	chlorzoxazone
relcof c	codeine;guaifenesin
relcof cpm	methscopolamine;chlorpheniramine;chlorphenamine;methylscopolamine
releev cold sore	benzalkonium
relenza	zanamivir
releuko	filgrastim;filgrastim (e. coli)
relexxii	methylphenidate
relgaabi	gabapentin
relion glucose	d-glucose;cholecalciferol;glucose;dextrose;vitamin d3;colecalciferol;dextrose, unspecified form;vitamin d (cholecalciferol);cholecalciferol (vitamin d3)
relion/humulin r	insulin human;insulin;insulin (human);insulin regular;insulin regular, human;insulin, regular, human;insulin,regular,human/rdna;insulin regular human recombinant;insulin,regular,human/semisynthetic;insulin regular, human semi-synthetic
relistor	methylnaltrexone
relovox	benzoyl peroxide
relpax	eletriptan
reltone	ursodeoxycholate
relyvrio	tauroursodeoxycholic acid;taurursodiol;phenylbutyrate;ursodoxicoltaurine
remain gold	bronopol
reme-t	coal tar;coal tar,crude
remergent hq	hydroquinone
remeron	mirtazapine
remeven	urea;carbamide
remicade	infliximab
reminyl	galantamine
remodulin	treprostinil
remular	chlorzoxazone
remular-s	chlorzoxazone
rena-vite	thiamine;cobalamin;folic acid;pyridoxine;riboflavin;nicotinamide;ascorbic acid;cyanocobalamin;d-biotin;vitamin c;vitamin b1;vitamin b2;vitamin b3;niacinamide;vitamin b12;pantothenate;thiamine (vit b1);biotin(as d-biotin);pyridoxine (vit b6);riboflavin (vit b2);ascorbic acid (vit c);thiamine (vitamin b1);vitamin b1 (thiamine);niacin (as niacinamide);riboflavin (vitamin b2);vitamin b2 (riboflavin);vitamin b6 (pyridoxine);vitamin c (ascorbic acid);cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
renacidin	citric acid;gluconolactone;magnesium carbonate;glucono-delta-lactone;magnesium (as carbonate)
renaf	sodium fluoride;fluoride (as sodium);fluoride (as sodium fluoride)
renagel	sevelamer
renakare	potassium gluconate
renaplus	potassium gluconate
renese	polythiazide
renese-r	reserpine;polythiazide
renflexis	infliximab
renova	tretinoin
renovue-65	iodamide
renthyroid	thyroid;thyroid (usp)
renvela	sevelamer
reopro	abciximab
repan	caffeine;butalbital;acetaminophen;paracetamol
repan cf	butalbital;acetaminophen;paracetamol
repatha	evolocumab
rephresh pro-b	lactobacillus reuteri;lactobacillus rhamnosus;limosilactobacillus reuteri;lacticaseibacillus rhamnosus
replesta nx	vitamin e;cholecalciferol;vitamin d3;colecalciferol;tocopherol (vit e);vitamin e (tocopherol);vitamin d (cholecalciferol);cholecalciferol (vitamin d3)
reprexain	ibuprofen;hydrocodone
requip	ropinirole
rescriptor	delavirdine
rescudose	morphine
rescula	isopropyl unoprostone;unoprostone isopropyl
resectisol	mannitol
resflor	flunixin;florfenicol
resinol	resorcinol;petrolatum;petrolatum,white;white petrolatum;petrolatum, yellow
respa-br	brompheniramine
respa-gf	guaifenesin
respbid	theophylline;aminophylline (as theophylline)
respi-tann g	guaifenesin;pentoxyverine;carbetapentane
respigam	resp. syncytial virus immune glob, human;respiratory syncytial virus immunoglobulin;respiratory syncytial virus immune globulin (human);respiratory syncytial virus immune globulin intravenous
respirmycin	tulathromycin
rest simply	diphenhydramine
restart	levonorgestrel
restasis	cyclosporine;ciclosporin
restone	melatonin;tryptophan;l-tryptophan
restoril	temazepam
retacrit	erythropoietin;epoetin;epoetin alfa;epoetin alfa,recombinant
retavase	reteplase;reteplase,recombinant;reteplase (recombinant)
retevmo	selpercatinib
rethymic	allogeneic processed thymus tissue
retin-a	tretinoin
retisert	fluocinolone
retre-gel	benzocaine;menthol
retrovir	zidovudine
rev-eyes	dapiprazole
revalor	estradiol;trenbolone;17 beta-estradiol;estradiol 17-beta
revatio	sildenafil
revcovi	elapegademase
reversol	edrophonium
revertased	atipamezole
revertidine	atipamezole
revex	nalmefene
revia	naltrexone
revitaderm psoriasis	coal tar;coal tar,crude
revitaderm wound care	benzalkonium
revive	caffeine
revlimid	lenalidomide
revolt	selamectin
revolution	selamectin
revolution plus	selamectin;sarolaner
revonto	dantrolene
revuforj	revumenib
rexolate	thiosalicylate
rextovy	naloxone
rexulti	brexpiprazole
reyataz	atazanavir
reyvow	lasmiditan
rezamid	resorcinol;sulfur
rezdiffra	resmetirom
rezenopy	naloxone
rezine	hydroxyzine
rezipres	ephedrine
rezira	hydrocodone;pseudoephedrine
rezlidhia	olutasidenib
rezulin	troglitazone
rezurock	belumosudil
rezvoglar	insulin glargine;insulin,glargine,human/rdna;insulin glargine, human recombin. analog
rezzayo	rezafungin
rfd	pyrantel
rhapsido	remibrutinib
rheaban maximum strength	attapulgite
rhinall	phenylephrine
rhinaris	sodium chloride
rhindecon	phenylpropanolamine
rhinocort	budesonide
rhinocort aqua	budesonide
rhinoflex	acetaminophen;phenyltoloxamine;paracetamol
rhinomel	sodium chloride
rhofade	oxymetazoline
rhogam	rho(d) immune globulin;rh0 (d) immune globulin;anti-d (rh) immunoglobulin
rhophylac	rho(d) immune globulin;rh0 (d) immune globulin;anti-d (rh) immunoglobulin
rhopressa	netarsudil
rhuli	camphor;menthol
ri-mag	magaldrate
ri-mag plus	magaldrate;simethicone
ri-mox	aluminum hydroxide;magnesium hydroxide;aluminium hydroxide;aluminum (as hydroxide)
ri-mox plus	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
riabni	rituximab
riastap	fibrinogen
riax	benzoyl peroxide
ribasphere	ribavirin
ribatab	ribavirin
ricola	menthol
rid	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
rid pediculicide	piperonyl butoxide;pyrethrins;piperonyl butoxide technical
rid-a-pain	codeine;caffeine;salicylamide;acetaminophen;acetylsalicylic acid;aspirin;paracetamol
ridactate	calcium lactate;calcium (as lactate)
ridafed	pseudoephedrine
ridaura	auranofin
ridenol	acetaminophen;paracetamol
ridifed	triprolidine;pseudoephedrine
ridiprin	acetylsalicylic acid;aspirin
rifadin	rifampicin;rifampin
rifamate	isoniazid;rifampicin;rifampin
rifater	isoniazid;rifampicin;pyrazinamide;rifampin
rilexine	cephalexin;cefalexin
rilutek	riluzole
rimactane	rifampicin;rifampin
rimadyl	carprofen
rimso-50	dimethyl sulfoxide
rindal hpd	hydrocodone;phenylephrine;diphenhydramine
rindal-hd	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
ringl	acetaminophen;paracetamol
rinvoq	upadacitinib
riomet	metformin
riopan	magaldrate
riopan plus	magaldrate;simethicone
risamine	zinc oxide;menthol;zinc (as oxide);zinc (as zinc oxide)
risperdal	risperidone
ritalin	methylphenidate
rituxan	rituximab
rituxan hycela	rituximab;hyaluronidase
rivfloza	nedosiran
rixubis	factor ix;coagulation factor ix
rizafilm	rizatriptan
rms	morphine
robafen	guaifenesin
robafen ac	codeine;guaifenesin
robafen cough	dextromethorphan
robaxin	methocarbamol
robaxisal	methocarbamol;acetylsalicylic acid;aspirin
robichem	guaifenesin
robichem ac	codeine;guaifenesin
robimycin	erythromycin;erythromycin base
robinul	glycopyrronium
robitet 500	tetracycline
rocainol	methyl salicylate;menthol
rocaltrol	calcitriol
rocephin	ceftriaxone
rocklatan	netarsudil;latanoprost
roctavian	valoctocogene roxaparvovec
roferon-a	interferon alfa-2a;interferon alfa-2a,recomb.;interferon alfa-2a (e. coli);interferon alfa-2a,recombinant
rogaine	minoxidil
rogaine anti-dandruff	salicylic acid
rolaids	calcium carbonate;magnesium hydroxide;calcarea carbonica;calcium (as carbonate);calcium (as calcium carbonate)
rolaids reformulated aug 2006	calcium carbonate;magnesium hydroxide;calcarea carbonica;calcium (as carbonate);calcium (as calcium carbonate)
rolatuss	codeine;phenylephrine;chlorpheniramine;ammonium chloride;chlorphenamine
rolatuss with hydrocodone	mepyramine;hydrocodone;pheniramine;phenylephrine;phenylpropanolamine;pyrilamine
rolvedon	eflapegrastim
romazicon	flumazenil
romilar ac	codeine;guaifenesin
rompe pecho	guaifenesin
rompun	xylazine
romvimza	vimseltinib
romycin	erythromycin;erythromycin base
ron acid	magaldrate
ron-acid plus	magaldrate;simethicone
rondameth	bendroflumethiazide;rauwolfia;rauwolfia preparation
ronoxidil	minoxidil
rosac	sulfacetamide;sulfur
rosadan	metronidazole
rosaderm cleanser	sulfacetamide
rosanil	sulfacetamide;sulfur
rosula	sulfacetamide;sulfur
rosula aq	sulfacetamide;sulfur
rosula aq cleanser	sulfacetamide;sulfur
rosula ns	sulfacetamide
roszet	ezetimibe;rosuvastatin
rotarix	rotavirus vaccine, live attenuated, g1p[8] human 89-12 strain
rotateq	human-bovine reassortant rotavirus strain g1 vaccine;human-bovine reassortant rotavirus strain g2 vaccine;human-bovine reassortant rotavirus strain g3 vaccine;human-bovine reassortant rotavirus strain g4 vaccine;human rotavirus a type g2p7(5) strain sc2 live antigen;human rotavirus a type g4p7(5) strain brb live antigen;human rotavirus a type g1p7(5) strain wi79 live antigen;human rotavirus a type g3p7(5) strain wi78 live antigen;human rotavirus a type g6p1a(8) strain wi79 live antigen;human-bovine reassortant rotavirus strain p1a[8] vaccine
rovera	carprofen
rowasa	mesalazine;mesalamine
roweepra	levetiracetam
roxanol	morphine
roxicet	oxycodone;acetaminophen;paracetamol
roxicodone	oxycodone
roxilox	oxycodone;acetaminophen;paracetamol
roxiprin	oxycodone;acetylsalicylic acid;aspirin
roxybond	oxycodone
rozerem	ramelteon
rozex	metronidazole
rozlytrek	entrectinib
rt capsin	capsaicin
ru-hist d	mepyramine;phenylephrine;pyrilamine
ru-hist-d	mepyramine;phenylephrine;pyrilamine
ru-vert-m	meclizine;meclozine
rubraca	rucaparib
ruconest	c1 esterase inhibitor
rufen	ibuprofen
rukobia	fostemsavir
ruxience	rituximab
rx triamcinolone	triamcinolone
rx-otic	antipyrine;benzocaine;phenazone
ry-t-12	mepyramine;phenylephrine;pyrilamine
ryaltris	mometasone;olopatadine
ryanodex	dantrolene
rybelsus	semaglutide
rybrevant	amivantamab
rybrevant faspro	hyaluronidase;amivantamab
ryclora	dexchlorpheniramine
rydapt	midostaurin
rykindo	risperidone
rylaze	asparaginase
ryna-12	mepyramine;phenylephrine;pyrilamine
ryna-c	codeine;pseudoephedrine;chlorpheniramine;chlorphenamine
ryna-cx	codeine;guaifenesin;pseudoephedrine
ryneze	methscopolamine;chlorpheniramine;chlorphenamine;methylscopolamine
ryoncil	remestemcel-l
ryplazim	plasminogen;plasminogen (human)
rystiggo	rozanolixizumab
rytary	levodopa;carbidopa
rytelo	imetelstat
rythmol	propafenone
ryvent	carbinoxamine
ryzneuta	efbemalenograstim alfa
ryzolt	tramadol
ryzumvi	phentolamine
s-2	racepinephrine;epinephrine,racemic
s-t febrol	acetaminophen;paracetamol
s-t forte	guaifenesin;hydrocodone;pheniramine;phenylephrine;phenylpropanolamine
s-t forte 2	hydrocodone;chlorpheniramine;chlorphenamine
s.o.s.s.	sulfacetamide
sabril	vigabatrin
safe-guard	fenbendazole
safeguard antibacterial foaming	benzalkonium
saizen	somatotropin;somatropin;somatropin (recombinant rhgh)
sajazir	icatibant
sal-plant gel	salicylic acid
sal-tropine	atropine
salac	salicylic acid
salactic film	salicylic acid
salacyn	salicylic acid
salagen	pilocarpine
saleto	caffeine;salicylamide;acetaminophen;acetylsalicylic acid;aspirin;paracetamol
saleto-200	ibuprofen
saleto-400	ibuprofen
saleto-600	ibuprofen
saleto-800	ibuprofen
salex	salicylic acid
salflex	salsalate
salicor	trolamine salicylate;triethanolamine salicylate
salinex	sodium chloride
salinocaine	benzocaine;salicylic acid
salitop	salicylic acid
salivasure	xylitol;d-xylitol;malic acid
salix - substance	furosemide
saljet	sodium chloride
salkera	salicylic acid
salsitab	salsalate
saltaire	sodium chloride
saluron	hydroflumethiazide
salutensin	reserpine;hydroflumethiazide
salutensin-demi	reserpine;hydroflumethiazide
salvax	salicylic acid
salycim	salicylic acid
salyntra	salicylic acid
samsca	tolvaptan
samson 8	ibuprofen
sanctura	trospium
sancuso	granisetron
sandimmune	cyclosporine;ciclosporin
sandostatin	octreotide
sangcya	cyclosporine;ciclosporin
sani-supp	glycerin;glycerol
sanorex	mazindol
sansert	methysergide
santyl	collagenase
saphnelo	anifrolumab
saphris	asenapine
sarafem	fluoxetine
sarapin	sarracenia purpurea preparation
sarclisa	isatuximab
sarnol-hc	hydrocortisone
sastid soap	salicylic acid;sulfur
satogesic	camphor;methyl salicylate;menthol
satogesic hot	capsaicin
savaysa	edoxaban
savella	milnacipran
saxenda	liraglutide
sayman salve	zinc oxide;petrolatum;zinc (as oxide);petrolatum,white;white petrolatum;petrolatum, yellow;zinc (as zinc oxide)
scalacort	hydrocortisone
scalp-aid	hydrocortisone
scalp-cort	hydrocortisone
scalpicin itch relief	hydrocortisone
scalpicin scalp relief	salicylic acid
scandonest	mepivacaine
scemblix	asciminib
scenesse	afamelanotide
schiff	glucosamine;chondroitin sulfate;chondroitin sulfates
sclavo test-ppd	tuberculin purified protein derivative;tuberculin,purified protein derivative;tuberculin, purified protein derivative;purified protein derivative of tuberculin
sclerosol	talc
sclromate	morrhuate sodium;sodium morrhuate
scopace	scopolamine
scot-tussin	guaifenesin
scot-tussin allergy	diphenhydramine
scot-tussin diabetic cf	dextromethorphan
scot-tussin dm cough chasers	dextromethorphan
scrub care exidine	chlorhexidine
scrub-stat	chlorhexidine
scytera	coal tar;coal tar,crude
sdamlo	amlodipine
sea mist nasal spray	sodium chloride
sea soft	sodium chloride
sea-omega	vitamin e;docosahexaenoate;eicosapentaenoate;tocopherol (vit e);vitamin e (tocopherol)
seb-prev	sulfacetamide
seba-gel	benzoyl peroxide
sebasorb	salicylic acid
sebex	salicylic acid;sulfur
sebizon	sulfacetamide
sebobalance	salicylic acid
sebucare	salicylic acid
sebulex	salicylic acid;sulfur
sebulon	pyrithione zinc;zinc pyrithione
sebutone	salicylic acid;sulfur;coal tar;coal tar,crude
seconal sodium	secobarbital
secretin-ferring	secretin porcine;secretin
sectral	acebutolol
secuado	asenapine
secura	miconazole
sed-max	caffeine;acetaminophen;paracetamol
sedapap	butalbital;acetaminophen;paracetamol
sedexodine	dexmedetomidine
seglentis	tramadol;celecoxib
segluromet	metformin;ertugliflozin
sel-pen blue	selenium sulfide;selenium sulfide micronized
selarid	selamectin
selarsdi	ustekinumab
selaspot	selamectin
seldane	terfenadine
seldane-d	terfenadine;pseudoephedrine
selenos	selenium sulfide;selenium sulfide micronized
selestoject	betamethasone
selfemra	fluoxetine
selrx	selenium sulfide;selenium sulfide micronized
selseb	selenium sulfide;selenium sulfide micronized
selsun blue	selenium sulfide;selenium sulfide micronized
selsun blue naturals	salicylic acid
selsun blue sensitive scalp	pyrithione zinc;zinc pyrithione
selzentry	maraviroc
semglee	insulin glargine;insulin,glargine,human/rdna;insulin glargine, human recombin. analog
semintra	telmisartan
semprex-d	acrivastine;pseudoephedrine
senatec	lidocaine
